First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Sally,King,19,School B,Street B 456,23456,1359.202,Unemployed,44.2,184.2,38,Green,Red,9.5,5.5
Daniel,Olsen,20,School B,Street B 456,23456,31093.861,Doctor,72.1,107.7,41,Blue,Red,9.8,3.5
Joseph,Butler,24,School M,Street M 202,56779,14545.317,Engineer,41.9,176.6,37,Brown,Brown,7.9,2.8
Jack,Johnson,20,School I,Street I 101,23654,6227.65,Engineer,61.4,175.9,40,Green,Red,3.2,2.4
Nicholas,Rivera,22,School M,Street M 202,56779,16228.089,Engineer,60.6,169.1,37,Brown,Brown,5.2,5.8
Rebecca,Brown,2,School H,Street H 789,67890,6889.203,Teacher,41.5,153.9,40,Brown,Brown,9.5,5.7
Gregory,Jones,18,School C,Street C 789,34567,9810.675,Nurse,20.3,144.4,39,Blue,Brown,6.8,8.0
Anna,Larson,22,School K,Street K 789,34667,10488.44,Teacher,44.0,153.9,34,Green,Red,4.4,4.4
Alison,Martinez,17,School M,Street M 202,56779,27463.577,Lawyer,50.2,148.0,37,Blue,Brown,7.9,4.8
Brandy,White,23,School G,Street G 456,12654,10889.696,Lawyer,44.9,184.2,40,Blue,Brown,8.1,6.0
Heather,Nguyen,12,School K,Street K 789,34667,1506.902,Unemployed,40.8,194.2,36,Green,Brown,9.7,2.4
Christopher,Becker,16,School C,Street C 789,34567,29190.342,Lawyer,28.5,175.7,39,Blue,Red,4.6,6.8
Richard,Ramsey,22,School J,Street J 202,56789,12444.477,Engineer,65.1,192.1,34,Blue,Brown,5.8,7.6
John,Johnson,16,School L,Street L 101,45789,6073.955,Engineer,61.6,177.0,38,Blue,Black,5.6,3.5
Robert,Johnson,2,School G,Street G 456,12654,10757.863,Teacher,36.1,181.8,40,Blue,Black,2.9,3.1
Anthony,Rios,15,School I,Street I 101,23654,49309.783,Doctor,61.2,193.5,36,Brown,Blonde,8.6,3.1
Linda,Smith,6,School L,Street L 101,45789,6890.077,Nurse,57.0,140.9,40,Blue,Red,7.2,8.2
Lisa,Jenkins,8,School M,Street M 202,56779,23407.927,Doctor,71.9,127.1,38,Green,Blonde,9.8,8.7
Philip,Patterson,26,School M,Street M 202,56779,19702.329,Lawyer,50.6,152.7,38,Green,Brown,7.3,8.1
George,Diaz,9,School M,Street M 202,56779,5369.075,Nurse,35.2,103.7,39,Green,Red,3.2,8.0
Mark,Burnett,16,School M,Street M 202,56779,17219.201,Engineer,25.9,147.6,41,Green,Blonde,2.0,7.2
Keith,Garza,12,School E,Street E 202,56789,25330.028,Doctor,21.4,118.4,38,Blue,Blonde,6.4,2.4
Cynthia,Zamora,26,School J,Street J 202,56789,35386.721,Doctor,71.3,124.4,37,Brown,Black,6.4,5.7
George,Simmons,1,School I,Street I 101,23654,5181.074,Engineer,64.8,171.4,39,Blue,Brown,8.7,3.2
Thomas,Allen,23,School M,Street M 202,56779,17436.213,Lawyer,32.8,182.7,37,Green,Red,6.9,7.0
Nicole,Phillips,26,School E,Street E 202,56789,48896.806,Doctor,70.0,103.0,39,Blue,Brown,3.0,2.5
Kevin,Anderson,16,School J,Street J 202,56789,30059.829,Lawyer,41.0,155.4,34,Blue,Brown,5.3,6.3
Richard,Knight,0,School G,Street G 456,12654,8638.853,Engineer,33.8,125.1,38,Green,Red,9.9,3.9
Jennifer,Cook,22,School G,Street G 456,12654,1498.447,Unemployed,41.4,155.6,41,Brown,Black,7.5,2.8
David,Cox,2,School D,Street D 101,45678,10562.58,Nurse,60.5,103.2,34,Brown,Red,6.4,9.5
Ashley,Sparks,14,School L,Street L 101,45789,4279.324,Teacher,36.4,184.7,36,Blue,Black,3.6,4.7
Emily,Watkins,15,School B,Street B 456,23456,34482.364,Doctor,74.7,151.6,34,Brown,Red,3.1,4.3
Brittany,Davis,18,School B,Street B 456,23456,23669.499,Lawyer,44.6,148.1,42,Brown,Black,3.3,2.5
Charles,Mccormick,20,School J,Street J 202,56789,4266.506,Teacher,65.6,153.0,42,Blue,Black,4.5,9.1
Cody,Villanueva,23,School B,Street B 456,23456,28988.573,Lawyer,52.9,164.5,34,Green,Red,8.6,7.4
Mark,Johnson,4,School I,Street I 101,23654,4680.911,Teacher,51.4,119.6,40,Blue,Red,9.0,9.7
Gary,Russell,16,School L,Street L 101,45789,1150.93,Unemployed,44.1,156.9,34,Green,Black,8.3,8.2
Stacey,Taylor,6,School D,Street D 101,45678,13578.208,Nurse,72.9,186.7,34,Brown,Blonde,8.5,9.8
Michael,Christensen,26,School E,Street E 202,56789,27574.37,Lawyer,30.5,192.8,34,Green,Blonde,3.6,2.8
Patrick,Williams,18,School H,Street H 789,67890,11963.278,Nurse,45.0,117.8,39,Brown,Red,9.9,4.6
Anita,Malone,7,School J,Street J 202,56789,386.222,Unemployed,36.4,146.4,34,Green,Blonde,8.9,4.7
Angela,Fernandez,20,School M,Street M 202,56779,16660.095,Lawyer,50.7,103.4,36,Brown,Brown,6.5,9.2
John,Walters,6,School D,Street D 101,45678,22954.427,Lawyer,52.0,192.2,34,Blue,Blonde,3.9,3.8
John,Orozco,18,School C,Street C 789,34567,464.619,Unemployed,78.7,163.3,39,Blue,Brown,3.8,9.4
Rachel,Carson,26,School A,Street A 123,12345,7966.0,Engineer,64.5,184.0,35,Blue,Black,8.1,5.9
Krista,Gonzalez,25,School K,Street K 789,34667,16925.542,Engineer,53.7,187.4,42,Brown,Blonde,6.7,2.7
Ashley,Foster,18,School B,Street B 456,23456,8401.532,Teacher,35.0,110.4,36,Green,Blonde,4.7,8.1
Julie,Davidson,23,School J,Street J 202,56789,42587.244,Doctor,59.0,109.1,39,Blue,Brown,8.3,7.8
Wendy,Bailey,8,School D,Street D 101,45678,10346.92,Engineer,64.7,180.5,39,Blue,Red,4.9,7.7
Colton,Salazar,3,School I,Street I 101,23654,865.518,Unemployed,25.0,131.9,35,Green,Black,2.7,6.8
Marissa,Myers,23,School J,Street J 202,56789,10736.22,Engineer,55.0,161.9,36,Blue,Red,6.0,5.8
Lindsay,Cordova,20,School I,Street I 101,23654,33964.023,Lawyer,75.0,169.2,35,Green,Red,2.5,2.2
Alexandra,Alvarez,20,School J,Street J 202,56789,7679.657,Engineer,56.9,103.4,42,Green,Red,2.9,3.9
Thomas,Williams,11,School I,Street I 101,23654,8629.502,Teacher,26.2,125.5,35,Brown,Blonde,8.2,9.3
Amanda,Torres,6,School H,Street H 789,67890,4164.583,Nurse,22.9,110.5,38,Blue,Red,7.3,7.9
Alexis,Kerr,18,School K,Street K 789,34667,21998.65,Doctor,37.3,197.2,34,Brown,Brown,9.0,3.5
Christina,Phillips,18,School M,Street M 202,56779,7777.855,Nurse,33.0,195.9,34,Blue,Brown,7.7,3.5
Shannon,Sanchez,4,School H,Street H 789,67890,13213.19,Engineer,30.9,116.2,41,Blue,Brown,9.2,6.4
James,Fox,12,School F,Street F 123,12456,1478.741,Unemployed,54.4,162.6,40,Brown,Brown,6.1,4.8
Debra,George,9,School H,Street H 789,67890,39499.689,Doctor,59.6,145.1,35,Brown,Blonde,3.1,3.9
Tonya,Nielsen,1,School A,Street A 123,12345,22188.675,Lawyer,25.4,197.6,39,Blue,Red,3.5,9.3
Seth,Carr,18,School L,Street L 101,45789,35807.286,Doctor,31.6,135.8,36,Brown,Blonde,2.5,2.6
Desiree,Davidson,18,School E,Street E 202,56789,4131.563,Teacher,24.3,178.3,38,Brown,Black,2.9,9.5
Jesse,Woodward,8,School L,Street L 101,45789,40328.873,Doctor,29.0,120.3,40,Blue,Black,4.7,5.1
Darryl,Sullivan,22,School F,Street F 123,12456,29938.767,Doctor,58.6,146.0,40,Blue,Black,7.2,8.9
Ashley,Morgan,22,School E,Street E 202,56789,45931.643,Doctor,72.4,127.7,41,Green,Brown,6.4,2.3
Karen,Patel,22,School K,Street K 789,34667,13614.69,Nurse,59.7,102.5,34,Brown,Brown,2.8,5.9
Katie,Kennedy,21,School E,Street E 202,56789,7333.44,Teacher,33.3,106.6,36,Green,Blonde,9.4,6.4
Nicole,Gilbert,18,School J,Street J 202,56789,19282.676,Lawyer,55.6,137.1,42,Brown,Black,8.9,5.4
Chad,Johnson,21,School L,Street L 101,45789,13924.897,Nurse,63.9,172.5,39,Brown,Black,7.4,9.7
Tonya,Banks,4,School B,Street B 456,23456,474.471,Unemployed,77.9,180.1,36,Green,Red,2.7,8.9
Lauren,Sullivan,20,School E,Street E 202,56789,819.49,Unemployed,36.4,195.5,42,Brown,Black,4.3,7.4
Chad,Knight,3,School D,Street D 101,45678,46062.368,Doctor,65.6,145.9,36,Green,Red,8.7,7.6
Darren,Roberts,24,School D,Street D 101,45678,14171.858,Lawyer,65.2,183.0,34,Brown,Brown,6.0,9.2
Tamara,Herrera,22,School K,Street K 789,34667,10228.64,Nurse,51.7,102.6,38,Brown,Red,3.6,2.3
Alex,Walter,13,School C,Street C 789,34567,8276.115,Nurse,21.1,149.0,38,Brown,Black,6.3,9.4
Jennifer,Medina,18,School E,Street E 202,56789,10767.85,Teacher,50.6,107.4,37,Brown,Black,6.2,8.6
Brandon,Gomez,17,School G,Street G 456,12654,30433.499,Lawyer,38.6,160.2,42,Green,Blonde,5.9,9.1
Tara,Ford,9,School G,Street G 456,12654,21036.727,Lawyer,38.3,182.3,40,Brown,Blonde,8.8,6.7
Betty,Novak,0,School J,Street J 202,56789,5279.269,Nurse,34.8,118.5,35,Green,Blonde,9.6,6.3
David,Brooks,12,School I,Street I 101,23654,15441.444,Engineer,27.8,160.9,35,Green,Brown,7.7,9.2
Nicholas,Clark,26,School H,Street H 789,67890,11879.695,Lawyer,68.3,164.2,37,Green,Brown,7.1,5.5
Catherine,Alvarez,24,School G,Street G 456,12654,8507.239,Teacher,56.5,181.6,41,Blue,Red,3.4,2.9
Ryan,Fox,0,School I,Street I 101,23654,9269.563,Teacher,46.1,161.3,34,Blue,Black,3.1,5.2
Brandi,Bush,23,School B,Street B 456,23456,13275.225,Nurse,26.3,139.5,37,Blue,Blonde,5.8,4.9
Shannon,Pearson,2,School E,Street E 202,56789,13476.16,Nurse,30.8,192.5,35,Brown,Brown,2.6,5.9
Michele,Robles,3,School D,Street D 101,45678,8130.129,Nurse,65.9,192.5,36,Green,Brown,9.9,8.9
Megan,Stone,16,School H,Street H 789,67890,17279.029,Doctor,25.0,144.5,38,Green,Brown,3.9,4.5
Laura,Yu,5,School M,Street M 202,56779,10677.312,Engineer,63.5,119.8,38,Blue,Red,8.8,4.3
Deborah,Johnson,4,School G,Street G 456,12654,15744.991,Engineer,50.4,197.9,34,Green,Red,5.5,4.5
Marc,Jones,19,School E,Street E 202,56789,9067.59,Teacher,50.0,162.2,40,Green,Red,7.4,9.7
Nicole,Calderon,13,School E,Street E 202,56789,7933.512,Teacher,52.0,118.2,41,Blue,Brown,8.4,8.4
Daniel,Compton,20,School E,Street E 202,56789,7498.13,Nurse,44.2,198.1,35,Green,Blonde,6.8,5.8
Stephanie,Young,0,School J,Street J 202,56789,9135.292,Nurse,49.4,118.2,41,Green,Brown,2.8,8.3
Carolyn,Austin,18,School L,Street L 101,45789,3152.187,Teacher,71.8,140.3,34,Green,Red,9.2,6.3
Mark,Mueller,13,School J,Street J 202,56789,11278.702,Teacher,79.1,130.6,37,Brown,Black,4.3,8.8
Lauren,Rose,23,School F,Street F 123,12456,31971.238,Lawyer,22.4,178.5,38,Brown,Blonde,6.4,7.3
Andrea,Lewis,13,School I,Street I 101,23654,11514.885,Teacher,71.2,180.0,36,Brown,Black,2.1,6.7
Lisa,Jordan,24,School G,Street G 456,12654,35818.516,Doctor,21.8,177.3,40,Blue,Red,3.9,6.6
Samuel,Clark,22,School F,Street F 123,12456,6881.971,Teacher,37.3,182.2,35,Brown,Brown,2.6,3.8
Elizabeth,Lopez,21,School B,Street B 456,23456,349.373,Unemployed,68.3,111.3,37,Blue,Brown,4.8,9.8
Kathleen,Rodriguez,18,School K,Street K 789,34667,1163.278,Unemployed,60.5,200.0,36,Green,Black,9.6,7.0
John,Valdez,18,School H,Street H 789,67890,40078.682,Doctor,75.7,101.5,36,Brown,Red,6.1,6.9
Omar,Stevenson,7,School G,Street G 456,12654,43408.376,Doctor,45.3,128.5,41,Green,Red,7.9,6.3
Jeffery,Diaz,19,School A,Street A 123,12345,12287.727,Nurse,20.5,104.6,35,Brown,Black,8.5,7.0
Victoria,Brown,6,School B,Street B 456,23456,23712.009,Lawyer,66.7,161.2,35,Green,Red,9.1,7.3
Michelle,Werner,23,School I,Street I 101,23654,5427.229,Engineer,32.9,191.6,35,Green,Black,5.5,5.4
Marc,Jones,26,School M,Street M 202,56779,7315.967,Teacher,36.6,109.4,38,Brown,Blonde,9.3,6.0
Emily,Howard,11,School A,Street A 123,12345,26361.441,Lawyer,60.9,177.6,36,Blue,Blonde,3.0,5.7
Tara,Jones,18,School G,Street G 456,12654,8426.232,Nurse,77.2,125.0,36,Brown,Red,9.4,3.8
Madeline,Ballard,12,School G,Street G 456,12654,27162.708,Doctor,64.4,109.0,35,Brown,Red,6.9,3.6
Jason,Perez,16,School J,Street J 202,56789,1520.464,Unemployed,50.3,119.2,36,Brown,Blonde,3.8,4.9
Steven,Nicholson,14,School G,Street G 456,12654,9034.654,Nurse,57.4,155.5,42,Green,Blonde,2.1,8.9
Sarah,Stewart,12,School H,Street H 789,67890,35823.294,Doctor,43.7,196.9,41,Brown,Red,9.6,8.4
Vincent,Dunn,0,School M,Street M 202,56779,31161.467,Lawyer,57.4,123.8,41,Brown,Black,9.5,6.2
Sheri,Rodriguez,3,School E,Street E 202,56789,15171.031,Lawyer,30.5,109.8,37,Blue,Blonde,6.0,2.9
Michael,Roberts,11,School H,Street H 789,67890,21217.577,Lawyer,74.0,156.0,39,Brown,Red,7.7,5.9
Casey,Cooley,10,School C,Street C 789,34567,821.348,Unemployed,56.3,137.6,41,Green,Red,4.2,9.3
Jennifer,Thompson,9,School E,Street E 202,56789,1526.233,Unemployed,59.1,144.9,42,Brown,Blonde,7.1,2.4
Peggy,Cardenas,23,School A,Street A 123,12345,39585.377,Doctor,45.6,185.0,41,Brown,Red,2.8,6.8
Adam,Holmes,12,School C,Street C 789,34567,11666.86,Nurse,54.5,143.9,34,Blue,Red,3.4,5.6
John,Walker,0,School J,Street J 202,56789,695.953,Unemployed,21.5,148.4,39,Blue,Brown,4.5,5.3
Donna,Johnson,16,School C,Street C 789,34567,26132.386,Lawyer,62.7,111.9,37,Brown,Brown,8.6,3.6
Julie,Phillips,23,School I,Street I 101,23654,6084.562,Teacher,76.0,171.6,39,Blue,Red,7.8,2.9
Molly,Thomas,13,School A,Street A 123,12345,1434.876,Unemployed,61.9,170.7,37,Green,Blonde,6.2,3.2
Rachael,Molina,25,School I,Street I 101,23654,397.994,Unemployed,47.4,122.9,38,Green,Red,3.7,5.4
Jonathan,Ali,20,School D,Street D 101,45678,6454.244,Teacher,39.0,183.6,38,Green,Brown,4.2,8.4
Christopher,Perry,6,School A,Street A 123,12345,33875.499,Lawyer,43.6,114.4,41,Green,Red,3.0,3.6
Monica,Mcfarland,7,School E,Street E 202,56789,15851.983,Engineer,75.1,121.7,35,Brown,Red,8.7,6.2
Jeremy,Finley,9,School F,Street F 123,12456,4594.212,Teacher,21.0,110.1,42,Green,Black,5.4,3.7
Brandon,Medina,11,School H,Street H 789,67890,24215.976,Lawyer,51.6,177.2,42,Brown,Brown,7.2,9.7
Isaac,Wade,2,School E,Street E 202,56789,6080.269,Teacher,53.8,154.6,39,Green,Black,5.8,8.5
Alexandra,Williams,23,School A,Street A 123,12345,6549.203,Nurse,61.6,164.5,35,Blue,Brown,7.4,5.4
Courtney,Collier,25,School C,Street C 789,34567,8229.387,Nurse,51.4,122.2,41,Brown,Blonde,8.0,4.3
Barbara,Barker,21,School C,Street C 789,34567,18776.113,Doctor,66.4,117.2,35,Blue,Red,8.0,7.3
Alexandra,Wilson,23,School A,Street A 123,12345,4399.08,Nurse,39.9,106.1,36,Green,Red,2.3,8.2
Melissa,White,18,School K,Street K 789,34667,1512.96,Unemployed,40.4,186.0,40,Blue,Black,5.8,4.6
Karen,Hill,12,School K,Street K 789,34667,14084.664,Engineer,34.9,155.8,40,Blue,Blonde,6.3,9.8
Timothy,Soto,23,School C,Street C 789,34567,34472.056,Lawyer,62.8,105.7,35,Blue,Brown,2.6,2.0
Brenda,Miller,24,School M,Street M 202,56779,39456.534,Doctor,55.3,152.8,37,Green,Brown,2.6,3.1
Calvin,Dominguez,23,School C,Street C 789,34567,43699.791,Doctor,38.7,135.5,35,Blue,Brown,5.5,3.1
Kelly,Hammond,22,School F,Street F 123,12456,30234.586,Lawyer,54.3,126.4,38,Brown,Black,6.2,2.4
Jennifer,Ruiz,6,School L,Street L 101,45789,9082.794,Engineer,63.2,127.6,40,Blue,Black,9.8,4.4
Joshua,Petersen,7,School E,Street E 202,56789,46598.464,Doctor,41.1,185.5,34,Blue,Black,9.9,4.6
Sharon,Casey,8,School E,Street E 202,56789,19469.191,Doctor,40.9,165.8,41,Blue,Red,8.5,4.5
James,Johnson,23,School L,Street L 101,45789,5138.661,Nurse,73.0,153.5,36,Green,Brown,6.5,8.9
Jennifer,Myers,21,School K,Street K 789,34667,611.74,Unemployed,43.4,154.9,38,Brown,Red,5.3,3.2
Jane,Rodriguez,23,School D,Street D 101,45678,15920.885,Lawyer,64.3,141.5,38,Blue,Black,3.5,6.1
Edward,Hughes,14,School I,Street I 101,23654,7221.557,Nurse,43.1,187.6,41,Green,Brown,7.8,6.0
Nancy,Bradshaw,25,School C,Street C 789,34567,19363.659,Doctor,30.0,182.7,34,Blue,Black,8.7,5.4
Brianna,Reynolds,23,School M,Street M 202,56779,13448.089,Engineer,61.7,153.1,35,Green,Brown,2.9,3.7
Michael,Burke,7,School I,Street I 101,23654,8677.461,Nurse,27.2,118.0,41,Green,Black,9.1,8.6
Brittany,Fischer,9,School H,Street H 789,67890,6288.442,Engineer,54.5,165.8,36,Green,Brown,2.9,7.8
Gregory,Thomas,1,School G,Street G 456,12654,6119.789,Nurse,29.7,108.2,40,Green,Brown,3.2,5.2
Peter,Miranda,17,School F,Street F 123,12456,6930.923,Nurse,21.7,118.9,40,Green,Red,2.7,8.8
Catherine,Hall,14,School J,Street J 202,56789,12440.452,Nurse,70.2,170.5,36,Green,Black,7.7,3.1
Dawn,Moore,25,School J,Street J 202,56789,30567.262,Doctor,66.3,100.6,42,Blue,Black,6.9,4.1
Sean,Beard,26,School B,Street B 456,23456,13109.761,Lawyer,38.7,199.7,42,Green,Red,8.7,2.5
Susan,Patterson,11,School B,Street B 456,23456,1222.497,Unemployed,32.3,150.4,42,Green,Brown,4.0,2.7
Erica,Larson,14,School E,Street E 202,56789,6491.474,Nurse,20.7,150.8,34,Brown,Black,3.3,7.1
Robert,Stone,2,School M,Street M 202,56779,1276.333,Unemployed,27.7,100.5,40,Blue,Black,2.0,7.4
Sean,Dunn,21,School M,Street M 202,56779,5964.171,Nurse,50.5,188.4,36,Green,Brown,9.0,7.2
Rachel,Andersen,9,School I,Street I 101,23654,11595.747,Teacher,34.9,175.9,42,Brown,Brown,9.7,7.1
Timothy,Ford,0,School F,Street F 123,12456,10816.592,Teacher,31.8,181.9,40,Blue,Black,6.8,3.7
Michael,Griffin,9,School G,Street G 456,12654,8965.667,Nurse,35.0,166.9,36,Blue,Red,2.7,3.4
Brandon,Myers,4,School L,Street L 101,45789,18176.323,Engineer,42.4,172.0,37,Green,Brown,6.2,4.6
Michael,Powell,24,School C,Street C 789,34567,10914.76,Lawyer,78.0,120.0,39,Blue,Red,10.0,4.1
Jodi,Walker,26,School A,Street A 123,12345,25445.806,Lawyer,20.7,102.2,37,Brown,Red,4.7,8.9
Sarah,Hicks,24,School K,Street K 789,34667,1456.481,Unemployed,59.9,154.3,37,Blue,Red,6.4,3.7
Chelsea,Ramos,2,School L,Street L 101,45789,12685.93,Lawyer,57.8,104.1,37,Brown,Black,6.2,7.8
Shannon,Perkins,9,School A,Street A 123,12345,5403.082,Engineer,29.3,191.7,38,Blue,Blonde,6.2,4.9
Christopher,Lopez,3,School L,Street L 101,45789,746.241,Unemployed,58.9,176.2,38,Blue,Black,9.1,3.1
Donald,Chavez,12,School D,Street D 101,45678,10114.87,Teacher,49.0,144.8,36,Green,Brown,2.6,5.7
Monica,Booth,24,School M,Street M 202,56779,8616.979,Engineer,65.2,184.6,35,Blue,Brown,5.3,4.2
Chad,Miller,23,School E,Street E 202,56789,384.285,Unemployed,22.0,117.0,41,Green,Brown,3.4,2.6
Alexander,Espinoza,8,School B,Street B 456,23456,12829.108,Nurse,58.3,117.9,39,Green,Brown,8.4,5.9
Elizabeth,Moon,0,School J,Street J 202,56789,8065.298,Teacher,53.4,131.2,34,Blue,Blonde,7.5,5.4
Shannon,Howard,23,School D,Street D 101,45678,5437.751,Nurse,60.4,188.1,42,Green,Black,8.3,2.0
Teresa,Tate,3,School K,Street K 789,34667,28209.275,Doctor,73.3,148.7,39,Brown,Blonde,8.0,2.4
Lawrence,Brown,7,School G,Street G 456,12654,13986.126,Engineer,65.9,196.3,35,Blue,Red,3.5,3.1
Jay,Miller,19,School I,Street I 101,23654,34280.852,Lawyer,34.8,183.5,42,Green,Black,7.7,6.4
Holly,Garcia,8,School D,Street D 101,45678,11833.063,Teacher,45.2,161.1,42,Green,Blonde,2.8,2.2
Katherine,Villa,15,School D,Street D 101,45678,10838.564,Nurse,32.4,170.9,41,Green,Brown,6.0,5.0
Patricia,Santiago,24,School G,Street G 456,12654,5329.313,Nurse,46.8,123.6,37,Green,Black,5.7,7.5
Sara,Brown,9,School A,Street A 123,12345,18732.486,Lawyer,57.8,103.5,42,Green,Black,4.0,3.3
Lisa,Miller,21,School E,Street E 202,56789,34687.975,Lawyer,75.0,167.3,39,Brown,Red,8.2,2.8
Randall,Padilla,4,School G,Street G 456,12654,331.038,Unemployed,55.5,119.7,42,Brown,Blonde,9.5,10.0
Catherine,Tucker,12,School E,Street E 202,56789,18544.277,Doctor,48.7,141.4,40,Brown,Black,6.2,3.3
Anthony,Parsons,15,School A,Street A 123,12345,13429.543,Lawyer,55.2,144.8,37,Green,Red,7.9,2.6
Kimberly,Smith,2,School C,Street C 789,34567,18750.594,Engineer,72.3,189.7,41,Green,Blonde,5.2,6.2
Beth,Webb,21,School I,Street I 101,23654,35270.273,Doctor,70.1,116.1,42,Blue,Blonde,3.5,4.2
Thomas,Flowers,6,School F,Street F 123,12456,13268.705,Engineer,72.2,144.6,36,Brown,Brown,6.3,9.2
David,Ford,15,School D,Street D 101,45678,317.132,Unemployed,37.3,198.8,38,Brown,Blonde,3.7,8.8
Brittany,Vaughn,13,School D,Street D 101,45678,29979.652,Doctor,76.2,152.3,39,Blue,Brown,3.7,7.0
Tammy,Brooks,8,School K,Street K 789,34667,29521.438,Lawyer,72.7,116.0,37,Blue,Blonde,9.2,5.0
Julia,Martinez,8,School L,Street L 101,45789,6454.239,Teacher,51.4,104.2,37,Green,Red,7.1,5.3
Adam,Knight,3,School D,Street D 101,45678,872.723,Unemployed,69.6,137.4,41,Brown,Black,4.2,4.1
Cassandra,Walsh,17,School J,Street J 202,56789,4030.129,Nurse,34.3,189.7,41,Green,Blonde,6.8,7.7
Michael,Scott,16,School J,Street J 202,56789,12518.257,Engineer,61.9,144.4,39,Brown,Black,2.3,4.8
Christopher,Thornton,23,School I,Street I 101,23654,4173.0,Teacher,51.2,141.4,38,Brown,Brown,4.9,2.7
April,Thomas,10,School F,Street F 123,12456,4398.693,Teacher,52.4,107.5,37,Brown,Red,4.1,8.8
Cody,Rodriguez,11,School C,Street C 789,34567,4767.001,Teacher,26.0,167.6,42,Blue,Blonde,3.1,2.3
Mark,White,2,School F,Street F 123,12456,33677.969,Doctor,63.8,131.7,41,Blue,Red,2.9,2.8
Sabrina,Mcdowell,3,School A,Street A 123,12345,10914.782,Teacher,29.2,160.5,39,Green,Brown,3.0,4.3
Kaitlin,Nelson,0,School E,Street E 202,56789,19649.968,Lawyer,33.6,176.6,40,Blue,Red,2.4,2.1
Luke,Brown,20,School I,Street I 101,23654,3777.08,Teacher,77.6,177.8,36,Brown,Blonde,9.9,6.0
Cynthia,Thompson,17,School L,Street L 101,45789,27320.166,Lawyer,37.3,189.1,40,Green,Blonde,9.0,9.3
Paige,Duncan,16,School H,Street H 789,67890,8093.86,Nurse,59.6,121.5,42,Green,Black,8.4,4.5
Vickie,Cox,11,School M,Street M 202,56779,8405.113,Teacher,53.0,130.8,41,Green,Blonde,2.2,5.8
Julie,Weeks,15,School B,Street B 456,23456,6058.988,Teacher,75.5,171.3,35,Blue,Black,6.6,6.9
Taylor,Watson,20,School M,Street M 202,56779,15084.625,Engineer,78.4,173.4,41,Blue,Brown,9.0,5.2
Loretta,Murphy,1,School H,Street H 789,67890,4605.461,Nurse,29.2,189.9,40,Brown,Blonde,6.7,7.3
Morgan,Floyd,1,School G,Street G 456,12654,8569.264,Nurse,65.4,187.1,35,Brown,Blonde,6.6,3.6
Sarah,Mendoza,0,School B,Street B 456,23456,8112.947,Engineer,26.1,135.0,41,Brown,Blonde,4.3,7.4
Jessica,Hurst,4,School F,Street F 123,12456,16449.606,Engineer,27.7,144.8,39,Green,Blonde,9.1,7.8
Tina,Johnson,4,School K,Street K 789,34667,12323.583,Nurse,53.1,180.0,35,Brown,Red,6.3,2.4
David,Burns,24,School J,Street J 202,56789,18087.966,Engineer,29.6,194.0,34,Brown,Red,2.0,3.5
Grant,Hall,20,School L,Street L 101,45789,9124.941,Teacher,45.5,153.3,41,Brown,Red,3.2,7.0
Stephanie,Sanders,3,School B,Street B 456,23456,7705.44,Engineer,38.7,187.5,40,Brown,Black,8.7,4.3
Kyle,Williams,20,School F,Street F 123,12456,521.124,Unemployed,52.1,155.8,42,Brown,Brown,2.4,7.1
William,Kirby,23,School L,Street L 101,45789,8431.868,Nurse,59.1,187.6,36,Blue,Blonde,4.3,5.8
Daniel,Lopez,20,School C,Street C 789,34567,22661.942,Lawyer,22.7,106.4,37,Blue,Brown,4.8,6.3
Robert,Jennings,11,School J,Street J 202,56789,588.061,Unemployed,24.6,164.9,42,Blue,Red,3.6,3.6
Samuel,Evans,16,School L,Street L 101,45789,688.121,Unemployed,56.7,181.0,35,Brown,Blonde,9.4,6.1
Christina,Guerrero,25,School H,Street H 789,67890,8364.528,Engineer,65.9,113.0,42,Brown,Blonde,7.1,6.3
Nichole,Rodriguez,11,School A,Street A 123,12345,28897.983,Lawyer,73.9,199.4,37,Brown,Blonde,2.1,2.9
Sean,Hensley,20,School H,Street H 789,67890,11365.633,Nurse,77.0,186.5,40,Blue,Blonde,4.4,5.2
Isaac,Macias,8,School E,Street E 202,56789,18178.259,Engineer,32.6,106.7,38,Blue,Black,6.8,7.4
Francisco,Lin,7,School I,Street I 101,23654,3011.572,Teacher,75.5,150.1,36,Blue,Red,2.9,4.2
Mark,Bell,6,School C,Street C 789,34567,8624.876,Nurse,69.9,114.3,40,Blue,Brown,9.1,3.2
Carmen,Harris,17,School E,Street E 202,56789,1350.045,Unemployed,77.1,186.4,39,Blue,Black,8.0,2.1
Joseph,Bell,25,School D,Street D 101,45678,31117.391,Lawyer,62.7,123.3,34,Green,Brown,3.4,9.1
Courtney,Johnson,4,School I,Street I 101,23654,10907.445,Nurse,55.5,140.7,36,Brown,Black,3.2,6.9
Cassandra,Young,5,School B,Street B 456,23456,6790.812,Engineer,45.5,185.0,36,Blue,Black,5.1,6.4
Brandon,Davenport,0,School K,Street K 789,34667,19789.108,Lawyer,54.2,198.5,41,Brown,Blonde,8.7,2.4
Theresa,Davis,18,School K,Street K 789,34667,10140.222,Teacher,21.3,130.5,40,Brown,Blonde,3.5,2.5
