First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Nicole,Moran,7,School I,Street I 101,23654,25173.518,Doctor,39.0,110.2,36,Blue,Black,6.0,2.4
Zachary,Morgan,19,School A,Street A 123,12345,12937.757,Nurse,71.9,121.1,38,Green,Blonde,3.1,9.9
Kyle,Ward,25,School G,Street G 456,12654,1196.97,Unemployed,63.1,166.6,36,Green,Black,3.8,7.1
Katherine,Kirby,23,School A,Street A 123,12345,15891.146,Engineer,61.7,108.7,36,Green,Brown,7.6,9.3
Jason,Tucker,22,School L,Street L 101,45789,7017.146,Nurse,52.8,110.0,42,Brown,Black,6.2,5.2
Lisa,Murray,14,School L,Street L 101,45789,11365.291,Teacher,55.6,190.9,40,Blue,Blonde,6.7,8.5
Teresa,Stephens,7,School M,Street M 202,56779,13447.651,Nurse,21.9,103.7,37,Brown,Red,4.5,8.9
Parker,Burns,14,School F,Street F 123,12456,12549.387,Engineer,65.1,129.2,36,Brown,Brown,8.8,2.6
Cathy,Carpenter,26,School C,Street C 789,34567,3293.399,Teacher,59.4,106.2,37,Green,Blonde,8.7,3.1
Marc,Brown,14,School E,Street E 202,56789,584.531,Unemployed,41.9,171.2,40,Blue,Red,9.0,2.5
Kathleen,Harris,10,School H,Street H 789,67890,19271.096,Doctor,78.2,156.1,35,Brown,Brown,8.3,6.4
Shelley,Wilson,22,School A,Street A 123,12345,17825.677,Lawyer,74.8,129.3,36,Blue,Brown,7.9,4.5
Sharon,Andrews,4,School J,Street J 202,56789,11829.198,Engineer,74.6,126.1,37,Blue,Black,2.3,4.3
Paul,Cummings,15,School D,Street D 101,45678,19536.343,Doctor,74.3,129.6,40,Brown,Blonde,2.4,5.6
Brett,Ward,14,School L,Street L 101,45789,5572.626,Engineer,53.0,153.3,42,Green,Brown,8.8,5.1
Donald,Ayala,19,School A,Street A 123,12345,17259.399,Engineer,75.2,128.6,35,Blue,Black,2.6,4.9
Shannon,Keith,7,School M,Street M 202,56779,12854.707,Nurse,48.9,127.3,34,Blue,Black,5.3,3.2
Nathan,Holland,12,School G,Street G 456,12654,9641.923,Nurse,28.1,170.1,36,Brown,Red,9.9,4.7
Barry,Garza,2,School D,Street D 101,45678,12176.394,Lawyer,61.7,193.2,41,Blue,Black,9.9,3.7
Paul,Gonzalez,16,School M,Street M 202,56779,8765.774,Engineer,67.7,127.7,39,Blue,Red,8.7,8.8
Jane,Romero,26,School E,Street E 202,56789,703.915,Unemployed,59.2,141.0,38,Green,Blonde,7.1,6.7
Christian,Flores,21,School J,Street J 202,56789,39564.425,Doctor,77.0,108.7,40,Green,Brown,2.0,2.6
Alexis,Cameron,13,School G,Street G 456,12654,12462.573,Nurse,39.2,128.2,35,Green,Black,6.4,6.7
Joel,Bell,13,School I,Street I 101,23654,10074.089,Nurse,22.6,142.9,39,Blue,Brown,9.6,4.2
Matthew,Serrano,5,School F,Street F 123,12456,48184.272,Doctor,74.3,103.9,35,Green,Red,2.9,8.5
Christine,Wilson,14,School C,Street C 789,34567,12013.143,Nurse,63.2,114.9,37,Green,Blonde,8.7,5.4
Janice,Jones,26,School L,Street L 101,45789,23387.506,Lawyer,22.2,171.3,38,Green,Brown,3.1,5.5
Bernard,Murphy,7,School A,Street A 123,12345,6201.75,Nurse,22.3,140.9,37,Green,Black,6.9,6.1
Ricardo,Gonzalez,21,School I,Street I 101,23654,6289.286,Teacher,27.7,162.3,39,Brown,Red,9.0,6.7
Kristin,Grant,18,School C,Street C 789,34567,15078.368,Lawyer,58.9,181.4,34,Green,Black,3.3,3.8
Maria,Torres,5,School C,Street C 789,34567,34332.339,Lawyer,72.4,178.7,34,Green,Red,5.8,4.1
Jonathan,Wise,4,School I,Street I 101,23654,43995.151,Doctor,69.7,130.7,42,Blue,Black,8.0,4.4
Thomas,Espinoza,22,School G,Street G 456,12654,16497.315,Engineer,65.2,113.3,42,Brown,Brown,7.8,8.9
John,Cole,10,School H,Street H 789,67890,5458.489,Teacher,71.2,147.3,36,Green,Red,2.7,4.7
Deborah,Esparza,12,School B,Street B 456,23456,9592.642,Nurse,75.6,183.0,41,Blue,Black,4.4,6.8
Jonathan,English,18,School D,Street D 101,45678,8796.856,Nurse,72.7,184.1,39,Blue,Black,3.0,3.8
Dylan,Williams,19,School G,Street G 456,12654,24073.094,Lawyer,69.9,155.4,38,Blue,Red,3.1,9.6
Holly,Matthews,25,School F,Street F 123,12456,1413.828,Unemployed,65.7,139.4,34,Brown,Red,5.9,7.0
Robin,Brown,19,School D,Street D 101,45678,32895.36,Doctor,48.0,123.3,35,Green,Red,2.2,3.4
Catherine,Fitzgerald,7,School E,Street E 202,56789,4146.217,Teacher,40.8,195.3,41,Blue,Red,4.0,5.0
Bryan,Maldonado,9,School B,Street B 456,23456,39961.063,Doctor,38.5,101.6,35,Brown,Red,8.8,7.7
Sara,Lopez,12,School K,Street K 789,34667,1039.216,Unemployed,47.6,114.2,42,Blue,Red,3.6,3.9
Kenneth,Carroll,17,School D,Street D 101,45678,9103.412,Nurse,38.7,174.0,37,Green,Red,3.1,2.8
Scott,Jackson,24,School G,Street G 456,12654,12473.422,Nurse,51.4,152.8,35,Brown,Red,10.0,8.6
Latasha,Silva,18,School L,Street L 101,45789,41422.541,Doctor,55.6,119.9,36,Brown,Brown,4.6,8.4
Alicia,Morgan,13,School B,Street B 456,23456,28736.549,Doctor,68.3,198.1,42,Brown,Black,2.3,9.0
Laurie,Floyd,15,School E,Street E 202,56789,11309.151,Teacher,23.7,199.4,39,Green,Brown,9.1,9.4
Justin,Davis,7,School C,Street C 789,34567,18610.581,Lawyer,76.5,139.2,38,Green,Red,3.3,7.6
Haley,Miller,23,School B,Street B 456,23456,13521.179,Nurse,69.2,175.0,39,Green,Blonde,9.8,3.2
Wendy,Knight,24,School I,Street I 101,23654,8599.343,Nurse,71.5,192.8,42,Brown,Brown,6.7,9.6
Holly,Li,26,School M,Street M 202,56779,4855.065,Teacher,70.8,179.9,40,Green,Brown,2.5,7.9
James,Smith,11,School G,Street G 456,12654,35783.804,Doctor,22.5,189.9,41,Brown,Black,7.2,8.8
Sherry,Roberson,7,School A,Street A 123,12345,6308.812,Teacher,50.2,161.7,42,Green,Red,3.8,5.0
Thomas,Cross,14,School F,Street F 123,12456,7698.314,Engineer,27.6,120.3,39,Green,Blonde,8.5,9.9
Anthony,Hunt,10,School J,Street J 202,56789,12228.425,Lawyer,29.1,131.5,41,Blue,Black,8.7,2.5
Adam,Lee,25,School M,Street M 202,56779,15965.485,Engineer,66.0,156.9,39,Blue,Blonde,7.8,5.4
Roy,Stewart,4,School K,Street K 789,34667,10648.352,Engineer,33.7,152.0,37,Blue,Blonde,8.8,7.0
Zachary,Smith,11,School G,Street G 456,12654,17293.289,Engineer,47.3,101.9,36,Green,Brown,9.4,9.3
Eric,Nichols,21,School E,Street E 202,56789,12014.46,Engineer,76.2,136.2,37,Blue,Black,3.5,8.8
Michael,Evans,14,School I,Street I 101,23654,1365.617,Unemployed,62.0,166.5,39,Green,Red,7.8,8.1
Jeremy,Hurley,23,School A,Street A 123,12345,11094.649,Nurse,75.0,149.8,36,Green,Red,8.7,6.6
John,Kelley,3,School G,Street G 456,12654,1326.841,Unemployed,57.5,140.5,36,Blue,Blonde,4.3,8.5
Lynn,Vazquez,10,School M,Street M 202,56779,10228.169,Teacher,43.9,179.4,40,Green,Red,8.1,5.1
Daniel,Stuart,19,School H,Street H 789,67890,12989.733,Nurse,76.9,100.3,34,Blue,Black,7.2,2.8
Mary,Palmer,20,School E,Street E 202,56789,23491.835,Lawyer,79.8,148.7,39,Blue,Red,4.3,6.0
Ashley,Soto,21,School G,Street G 456,12654,40674.172,Doctor,70.5,107.0,36,Brown,Red,4.0,4.6
Jeffrey,Smith,25,School F,Street F 123,12456,7786.182,Teacher,49.1,162.7,34,Green,Brown,3.3,7.4
Theresa,Nunez,12,School H,Street H 789,67890,15268.946,Engineer,64.3,101.8,40,Green,Blonde,5.9,2.4
April,Tran,22,School F,Street F 123,12456,17413.564,Lawyer,21.7,183.5,36,Blue,Black,4.8,8.7
Jean,Singleton,18,School G,Street G 456,12654,19653.927,Lawyer,40.7,186.1,34,Blue,Red,7.7,8.2
Justin,Young,13,School L,Street L 101,45789,11438.931,Nurse,20.9,101.2,39,Green,Blonde,2.0,8.8
Amber,Newman,20,School D,Street D 101,45678,26848.68,Lawyer,64.6,155.9,35,Green,Brown,2.4,2.8
Heather,Gould,24,School A,Street A 123,12345,1198.613,Unemployed,60.9,119.5,36,Brown,Blonde,4.9,5.5
Laura,Mays,9,School K,Street K 789,34667,11581.531,Teacher,42.6,185.8,35,Brown,Blonde,6.5,4.4
Mark,Brooks,15,School C,Street C 789,34567,47135.793,Doctor,61.9,169.8,42,Green,Blonde,7.3,2.9
Albert,Gordon,5,School F,Street F 123,12456,8350.981,Nurse,25.6,193.6,39,Brown,Blonde,8.7,8.7
Jason,Hoffman,17,School A,Street A 123,12345,26939.54,Doctor,78.7,100.7,42,Green,Brown,3.8,7.6
Alexander,Mann,23,School E,Street E 202,56789,4535.721,Teacher,53.2,172.6,36,Brown,Red,5.9,3.8
Holly,Morgan,9,School F,Street F 123,12456,32092.632,Lawyer,37.2,114.8,36,Brown,Blonde,8.5,9.1
Kim,Anderson,16,School M,Street M 202,56779,19358.011,Doctor,74.3,163.2,37,Blue,Red,6.3,7.0
Christina,Brooks,23,School H,Street H 789,67890,5689.342,Engineer,55.9,122.3,39,Green,Black,8.2,4.7
Stephanie,Adkins,6,School F,Street F 123,12456,8978.259,Engineer,48.0,106.3,38,Blue,Red,2.1,2.0
Bruce,Vincent,8,School A,Street A 123,12345,9331.77,Engineer,23.8,106.3,34,Green,Blonde,6.5,9.6
Christopher,Long,0,School F,Street F 123,12456,1165.691,Unemployed,71.9,118.4,38,Blue,Red,7.1,9.5
Stephanie,Cooper,14,School C,Street C 789,34567,8831.066,Teacher,67.4,179.0,42,Green,Blonde,5.1,7.1
Benjamin,Gregory,5,School A,Street A 123,12345,18612.422,Engineer,60.3,147.8,39,Blue,Blonde,3.6,4.7
Arthur,Flowers,23,School F,Street F 123,12456,10004.408,Engineer,77.6,125.8,36,Blue,Black,3.5,9.8
Julia,Ryan,6,School I,Street I 101,23654,9266.369,Teacher,63.8,186.8,39,Green,Blonde,5.0,7.4
Steven,Nelson,6,School G,Street G 456,12654,42621.034,Doctor,54.2,186.7,36,Green,Red,5.4,9.7
Jeremy,Nguyen,11,School E,Street E 202,56789,9398.959,Teacher,23.8,131.5,35,Brown,Brown,3.9,9.8
Christine,Hayes,10,School I,Street I 101,23654,25135.474,Lawyer,64.3,172.8,37,Blue,Black,4.6,9.6
Jason,Smith,23,School L,Street L 101,45789,10532.171,Engineer,29.4,199.3,39,Brown,Blonde,5.1,5.8
Lauren,Jordan,9,School H,Street H 789,67890,18131.119,Doctor,54.8,183.4,41,Green,Red,5.2,2.9
Jenny,Moore,6,School A,Street A 123,12345,8712.571,Teacher,34.6,157.2,41,Blue,Blonde,4.7,8.3
Ashley,Lewis,22,School H,Street H 789,67890,8783.304,Engineer,79.8,102.0,39,Green,Brown,3.7,8.4
Christopher,Gonzalez,20,School B,Street B 456,23456,37939.183,Doctor,40.2,105.3,37,Blue,Red,8.2,7.4
Sabrina,Gonzalez,6,School F,Street F 123,12456,9713.116,Teacher,77.2,142.9,34,Blue,Black,4.5,7.4
Gary,Phelps,26,School G,Street G 456,12654,6607.552,Nurse,71.6,138.7,37,Blue,Brown,8.2,9.1
John,Massey,22,School M,Street M 202,56779,46015.987,Doctor,59.9,175.8,36,Green,Blonde,6.9,3.6
Denise,Howard,19,School H,Street H 789,67890,947.233,Unemployed,37.8,145.8,39,Green,Red,7.4,4.6
Joan,Wilson,24,School L,Street L 101,45789,8616.935,Nurse,25.3,141.8,40,Brown,Blonde,7.1,4.9
Danielle,Adams,11,School C,Street C 789,34567,34038.071,Doctor,62.2,171.5,35,Green,Black,4.8,6.2
Charles,Hernandez,0,School L,Street L 101,45789,7644.552,Teacher,32.1,114.8,37,Green,Blonde,5.7,8.0
Cindy,Jones,25,School J,Street J 202,56789,473.673,Unemployed,45.7,123.7,41,Brown,Brown,9.3,9.5
Matthew,Hamilton,25,School C,Street C 789,34567,48081.339,Doctor,23.7,107.1,40,Blue,Blonde,2.1,3.8
Kelly,Moore,20,School M,Street M 202,56779,36807.5,Doctor,29.2,135.6,37,Blue,Blonde,7.2,5.3
Emily,Fleming,20,School M,Street M 202,56779,34859.572,Lawyer,42.4,145.3,38,Brown,Black,4.7,8.7
Lacey,Vaughn,17,School D,Street D 101,45678,23434.522,Lawyer,27.2,112.2,36,Blue,Blonde,4.2,8.8
Jonathan,Zhang,19,School H,Street H 789,67890,31298.967,Doctor,39.0,162.9,34,Green,Black,9.5,2.8
Pedro,Stevens,17,School M,Street M 202,56779,19879.68,Lawyer,23.6,167.5,38,Brown,Blonde,7.4,4.3
Brian,Reyes,21,School G,Street G 456,12654,11015.482,Engineer,21.1,190.5,39,Brown,Brown,9.4,2.4
Brian,Henderson,12,School M,Street M 202,56779,13252.19,Nurse,69.9,106.6,39,Green,Black,9.5,7.7
Maria,Adams,12,School G,Street G 456,12654,20622.193,Doctor,60.8,171.0,35,Brown,Red,6.5,5.3
Joann,Tapia,23,School K,Street K 789,34667,1254.137,Unemployed,79.6,172.9,38,Brown,Brown,5.2,9.5
Derrick,Peterson,0,School D,Street D 101,45678,28021.157,Lawyer,26.7,104.1,37,Green,Brown,9.9,6.1
Sarah,Ortega,16,School H,Street H 789,67890,14081.046,Engineer,22.2,134.6,37,Green,Brown,2.8,9.0
Catherine,Warren,3,School C,Street C 789,34567,7953.778,Teacher,42.3,179.1,39,Blue,Black,4.8,7.9
Jacqueline,Mcintosh,14,School J,Street J 202,56789,19438.466,Engineer,62.3,172.9,41,Blue,Black,9.9,7.6
Frank,Greene,18,School G,Street G 456,12654,32271.507,Lawyer,30.4,146.2,41,Green,Brown,7.6,9.3
Tina,Ortiz,11,School A,Street A 123,12345,14001.187,Engineer,78.7,162.8,34,Blue,Black,3.8,8.7
Anna,Maxwell,11,School G,Street G 456,12654,31716.495,Lawyer,76.9,179.9,41,Blue,Blonde,9.5,9.3
Andrea,Fernandez,11,School L,Street L 101,45789,9173.234,Nurse,43.9,163.1,42,Blue,Red,7.9,5.5
Barbara,Rodriguez,24,School E,Street E 202,56789,10987.515,Nurse,54.2,143.8,38,Green,Blonde,7.5,8.0
Mary,Gutierrez,21,School D,Street D 101,45678,605.4,Unemployed,23.6,131.8,40,Green,Brown,8.8,8.2
Pamela,Bradley,5,School A,Street A 123,12345,690.375,Unemployed,31.1,154.9,39,Green,Red,5.2,5.0
Jose,Daugherty,20,School C,Street C 789,34567,15367.583,Engineer,62.1,146.3,39,Blue,Blonde,4.3,9.9
Logan,Jackson,16,School D,Street D 101,45678,1200.341,Unemployed,70.8,135.7,35,Green,Red,9.0,9.3
Robin,Hester,15,School C,Street C 789,34567,3341.283,Teacher,34.3,115.9,42,Brown,Blonde,5.8,5.2
Evelyn,Barron,24,School J,Street J 202,56789,34499.973,Lawyer,68.1,186.5,39,Brown,Red,9.8,5.4
James,Mccarthy,23,School L,Street L 101,45789,8656.863,Teacher,39.1,151.3,39,Green,Red,2.6,9.4
David,Reyes,18,School L,Street L 101,45789,1106.232,Unemployed,79.0,158.9,38,Green,Brown,4.4,7.3
Kara,Hogan,19,School F,Street F 123,12456,5205.035,Nurse,65.8,189.3,34,Green,Blonde,4.0,6.9
Cynthia,Cannon,1,School M,Street M 202,56779,20967.651,Doctor,66.1,149.8,34,Green,Blonde,4.0,8.7
Ann,Hill,2,School B,Street B 456,23456,7991.644,Nurse,76.8,138.2,34,Brown,Red,2.3,2.8
Ashley,Lowe,9,School J,Street J 202,56789,34991.825,Lawyer,73.2,145.5,42,Green,Brown,3.9,5.6
Monica,Thomas,9,School I,Street I 101,23654,5369.804,Teacher,56.1,161.4,37,Blue,Blonde,7.7,9.1
Tony,Manning,8,School J,Street J 202,56789,1290.807,Unemployed,50.5,119.1,39,Green,Red,3.7,6.1
Kimberly,Martinez,19,School L,Street L 101,45789,10870.481,Lawyer,65.4,186.3,42,Brown,Brown,6.6,7.9
Judy,Olsen,6,School C,Street C 789,34567,400.078,Unemployed,23.3,132.9,37,Brown,Brown,8.1,6.6
Eric,Hunt,21,School C,Street C 789,34567,16558.208,Engineer,69.5,133.1,42,Blue,Red,8.8,2.9
Douglas,Hill,7,School K,Street K 789,34667,16269.617,Engineer,26.0,189.4,39,Blue,Black,7.0,3.9
Heidi,Carr,6,School G,Street G 456,12654,11612.956,Teacher,72.9,138.0,40,Brown,Blonde,7.2,4.8
Sierra,Bauer,7,School C,Street C 789,34567,26776.143,Lawyer,43.2,167.5,35,Brown,Black,6.8,5.8
Mikayla,Molina,8,School M,Street M 202,56779,10922.65,Engineer,63.6,104.0,39,Green,Brown,5.3,5.5
William,Green,3,School A,Street A 123,12345,8130.88,Nurse,47.3,145.2,40,Green,Blonde,9.6,2.2
Christopher,Rubio,11,School G,Street G 456,12654,816.485,Unemployed,45.7,113.5,35,Brown,Red,3.5,4.4
Christina,Stevens,5,School M,Street M 202,56779,378.48,Unemployed,48.2,153.2,42,Green,Red,2.1,2.3
Randall,Meyer,5,School F,Street F 123,12456,8265.358,Nurse,65.8,132.0,37,Green,Blonde,7.7,3.8
Alison,Valdez,5,School J,Street J 202,56789,33386.638,Lawyer,20.3,123.0,39,Blue,Black,7.5,7.1
Gabriel,Miller,18,School D,Street D 101,45678,1116.516,Unemployed,28.4,167.7,40,Green,Brown,6.8,7.5
Shane,Taylor,26,School E,Street E 202,56789,1007.875,Unemployed,65.8,162.2,37,Blue,Black,9.0,3.8
Susan,Wallace,18,School G,Street G 456,12654,628.849,Unemployed,67.0,114.8,41,Brown,Red,2.2,7.0
Kerri,Jones,19,School B,Street B 456,23456,5870.621,Nurse,26.5,181.0,39,Green,Brown,7.3,2.6
Charles,Barnes,6,School M,Street M 202,56779,24717.678,Lawyer,76.0,187.6,34,Blue,Blonde,4.0,7.1
Stephen,Kim,5,School J,Street J 202,56789,7696.531,Engineer,49.8,181.2,37,Green,Blonde,4.0,8.7
Laura,Lowe,11,School F,Street F 123,12456,8730.299,Teacher,24.4,138.8,38,Green,Red,4.1,2.5
Thomas,Mccarthy,12,School A,Street A 123,12345,3062.814,Teacher,34.0,190.8,41,Green,Red,7.6,5.5
Karen,Gardner,12,School B,Street B 456,23456,659.514,Unemployed,43.3,191.9,39,Blue,Red,9.4,5.6
Rachel,Hendrix,9,School G,Street G 456,12654,1021.789,Unemployed,34.8,141.2,36,Brown,Black,3.1,7.1
Brenda,Collins,19,School J,Street J 202,56789,11498.717,Teacher,22.9,133.8,37,Blue,Blonde,7.1,6.0
Sherry,Valdez,13,School M,Street M 202,56779,5958.53,Engineer,55.1,175.1,39,Brown,Black,6.9,2.7
Jennifer,Jackson,26,School K,Street K 789,34667,11083.262,Lawyer,78.8,135.9,38,Brown,Brown,7.7,7.0
Juan,Miller,24,School I,Street I 101,23654,24165.259,Doctor,53.9,169.7,36,Brown,Brown,7.3,7.5
Jeremiah,Michael,0,School D,Street D 101,45678,37381.57,Doctor,63.3,132.6,42,Green,Red,6.9,5.5
James,Walker,7,School D,Street D 101,45678,10712.046,Nurse,51.2,185.5,34,Green,Black,2.0,8.8
Summer,Weaver,5,School H,Street H 789,67890,46251.361,Doctor,24.3,144.4,37,Green,Red,7.0,6.6
William,Kirk,5,School E,Street E 202,56789,1101.859,Unemployed,48.2,158.3,39,Green,Blonde,8.1,2.8
Sharon,Johnson,15,School I,Street I 101,23654,1284.611,Unemployed,36.4,189.8,39,Brown,Brown,6.0,9.0
Brian,Obrien,6,School L,Street L 101,45789,11413.708,Nurse,59.7,190.1,34,Brown,Brown,2.0,7.7
Rodney,Obrien,2,School D,Street D 101,45678,16522.669,Engineer,71.1,157.3,40,Brown,Blonde,2.9,2.2
Todd,Richardson,26,School H,Street H 789,67890,19002.569,Engineer,22.3,174.3,37,Green,Black,2.1,4.9
Timothy,Swanson,22,School I,Street I 101,23654,12550.081,Nurse,26.7,101.0,42,Green,Black,6.8,6.0
Gregory,Haynes,3,School M,Street M 202,56779,5900.63,Teacher,55.0,114.7,42,Brown,Black,6.8,4.0
Melissa,Stevens,18,School B,Street B 456,23456,5585.177,Engineer,39.3,162.6,39,Blue,Black,9.6,6.6
Kyle,Lee,2,School H,Street H 789,67890,741.06,Unemployed,64.6,119.3,36,Blue,Blonde,4.9,9.8
Randall,Glass,17,School F,Street F 123,12456,22803.841,Doctor,77.0,176.0,38,Blue,Red,3.4,6.2
Hunter,Powell,9,School C,Street C 789,34567,26543.276,Lawyer,71.3,177.9,37,Blue,Brown,2.4,8.4
Trevor,Orr,2,School M,Street M 202,56779,9400.255,Nurse,73.5,158.6,40,Green,Blonde,7.2,7.4
Robert,Boyer,19,School G,Street G 456,12654,4934.429,Nurse,28.7,172.5,41,Blue,Brown,6.8,3.4
Daniel,Rivas,7,School D,Street D 101,45678,13162.058,Lawyer,64.2,182.5,39,Brown,Black,8.8,7.3
Erin,Davis,16,School F,Street F 123,12456,4566.946,Teacher,79.9,185.6,35,Green,Red,7.0,2.1
Kyle,Williams,17,School I,Street I 101,23654,21879.049,Doctor,63.0,124.8,41,Brown,Blonde,2.2,7.8
Katie,Mckinney,19,School F,Street F 123,12456,4480.759,Nurse,74.8,153.9,38,Brown,Blonde,8.4,5.0
Morgan,Johnson,10,School C,Street C 789,34567,1538.927,Unemployed,35.2,123.9,41,Brown,Black,8.2,6.5
Denise,Valdez,6,School J,Street J 202,56789,17346.475,Lawyer,55.1,148.5,40,Blue,Red,9.9,6.1
George,Ross,25,School A,Street A 123,12345,1547.233,Unemployed,34.9,148.8,35,Blue,Brown,5.8,3.6
Chris,Roman,8,School H,Street H 789,67890,14644.32,Engineer,42.0,163.7,41,Green,Red,2.8,6.4
Darren,Phillips,23,School M,Street M 202,56779,37703.772,Doctor,66.8,171.2,38,Green,Red,8.6,3.8
Julie,Munoz,17,School D,Street D 101,45678,19359.028,Doctor,57.8,131.6,37,Blue,Red,7.6,3.0
Jacob,Logan,18,School C,Street C 789,34567,10369.653,Teacher,32.5,169.1,42,Blue,Black,5.1,3.3
Sarah,Miller,12,School I,Street I 101,23654,15727.428,Doctor,30.1,160.3,36,Brown,Brown,7.8,4.5
Samantha,Day,6,School M,Street M 202,56779,9224.943,Teacher,76.4,101.8,35,Green,Brown,2.8,3.9
Nicholas,Strickland,20,School J,Street J 202,56789,1303.279,Unemployed,50.5,129.6,37,Blue,Red,4.4,7.0
Jacob,Copeland,2,School F,Street F 123,12456,9578.562,Nurse,38.9,173.5,35,Green,Red,7.3,7.6
Faith,Boyd,18,School G,Street G 456,12654,400.291,Unemployed,32.6,159.7,35,Brown,Blonde,3.9,4.3
Peter,Santiago,0,School F,Street F 123,12456,724.922,Unemployed,79.5,127.7,42,Green,Blonde,5.1,3.5
Teresa,Malone,21,School D,Street D 101,45678,15892.179,Engineer,35.8,140.5,38,Brown,Blonde,9.9,6.7
Melanie,Allen,2,School M,Street M 202,56779,15606.109,Engineer,67.9,134.4,38,Blue,Blonde,3.7,2.8
Cindy,Patton,3,School B,Street B 456,23456,5452.635,Nurse,47.9,113.1,39,Blue,Black,6.9,8.4
Samantha,Morris,3,School F,Street F 123,12456,9971.279,Nurse,50.6,189.9,40,Brown,Brown,8.6,5.3
Keith,Thompson,1,School H,Street H 789,67890,16189.556,Lawyer,68.6,145.1,40,Blue,Black,3.1,3.6
Alan,Bennett,11,School L,Street L 101,45789,8860.239,Engineer,68.5,140.6,39,Blue,Brown,8.8,4.3
Victor,Cooper,19,School K,Street K 789,34667,31389.936,Doctor,45.4,142.5,35,Brown,Blonde,4.7,4.8
Anne,Long,3,School D,Street D 101,45678,6373.708,Teacher,80.0,159.4,37,Green,Blonde,7.1,7.4
Jamie,Lopez,18,School J,Street J 202,56789,3685.668,Teacher,54.9,166.4,37,Green,Blonde,2.9,7.3
Lisa,Webb,22,School C,Street C 789,34567,11280.059,Lawyer,22.3,172.5,34,Brown,Brown,2.5,2.3
Richard,Barrett,13,School J,Street J 202,56789,1053.678,Unemployed,69.2,103.0,34,Green,Blonde,2.1,2.5
Christopher,George,17,School B,Street B 456,23456,16469.041,Engineer,52.1,106.8,36,Green,Blonde,8.5,9.2
Alex,Davis,18,School G,Street G 456,12654,22658.897,Lawyer,52.7,184.4,38,Brown,Blonde,6.5,8.6
Valerie,Haas,17,School H,Street H 789,67890,15125.649,Lawyer,25.4,184.3,41,Brown,Red,5.7,5.2
Juan,Hall,14,School H,Street H 789,67890,11746.553,Teacher,23.2,144.2,36,Brown,Black,9.7,4.8
Frank,Barrett,18,School D,Street D 101,45678,17559.294,Lawyer,31.6,110.4,36,Brown,Red,2.5,4.6
Amy,Jackson,18,School E,Street E 202,56789,32913.764,Lawyer,68.9,148.3,40,Brown,Red,7.9,9.6
Joseph,Wood,13,School E,Street E 202,56789,21995.047,Lawyer,66.4,125.9,41,Blue,Brown,2.6,7.7
Stephanie,Young,6,School D,Street D 101,45678,10402.581,Engineer,46.3,178.4,36,Brown,Red,6.4,4.5
Chad,Jimenez,17,School G,Street G 456,12654,5098.021,Nurse,64.4,134.3,42,Green,Brown,7.1,3.4
Jason,Newton,20,School F,Street F 123,12456,16336.82,Engineer,44.5,168.6,38,Brown,Blonde,5.8,5.5
Duane,Mahoney,11,School B,Street B 456,23456,4021.169,Teacher,37.3,123.7,34,Green,Black,7.0,3.0
Jack,Poole,25,School A,Street A 123,12345,28568.406,Lawyer,38.7,191.8,35,Green,Blonde,5.8,4.7
Emily,Harper,4,School D,Street D 101,45678,14434.026,Lawyer,71.6,197.8,34,Blue,Brown,2.8,7.3
Ernest,Knapp,16,School B,Street B 456,23456,8785.682,Nurse,25.6,109.3,41,Green,Red,4.1,9.1
Bridget,Owens,6,School J,Street J 202,56789,4965.976,Teacher,49.5,162.6,36,Green,Brown,5.0,5.6
Brian,Strickland,6,School D,Street D 101,45678,34821.609,Lawyer,37.1,125.3,42,Green,Red,3.2,3.3
Michael,Burton,11,School F,Street F 123,12456,1522.891,Unemployed,21.3,182.1,41,Brown,Blonde,5.9,9.2
Caleb,Mullins,14,School J,Street J 202,56789,10389.122,Nurse,22.4,124.4,37,Green,Blonde,4.1,9.4
Tyler,Vaughn,10,School L,Street L 101,45789,731.492,Unemployed,62.0,132.0,36,Blue,Red,5.9,2.0
Katrina,Olson,16,School I,Street I 101,23654,36494.212,Doctor,50.2,133.4,34,Brown,Red,2.2,3.8
Christopher,Spencer,18,School M,Street M 202,56779,5194.766,Teacher,40.7,137.5,42,Blue,Blonde,7.4,9.5
Stacy,Wolfe,14,School B,Street B 456,23456,49209.203,Doctor,30.4,115.6,40,Green,Brown,3.1,3.1
Bryce,Mcdonald,11,School L,Street L 101,45789,11271.959,Nurse,61.4,108.7,36,Green,Red,8.6,7.7
Kelli,Lee,14,School A,Street A 123,12345,1343.542,Unemployed,30.7,139.4,40,Green,Red,3.0,8.2
Mary,Stephens,1,School B,Street B 456,23456,14106.023,Lawyer,40.6,198.9,42,Green,Black,9.6,6.0
Linda,Winters,6,School K,Street K 789,34667,17245.11,Lawyer,57.5,102.9,37,Green,Brown,3.9,8.1
Sandra,Mills,24,School L,Street L 101,45789,6570.623,Nurse,34.4,176.3,37,Blue,Brown,6.1,7.0
Jasmine,Carter,19,School M,Street M 202,56779,36259.128,Doctor,43.5,194.1,42,Blue,Red,3.9,7.8
Melissa,Berry,17,School J,Street J 202,56789,12013.345,Nurse,71.7,159.3,42,Green,Black,5.3,5.1
